time,Ch1,Ch2,Ch3
10616,4660.2,-9729,352.08
10617,4670,-9729,356.97
10618,4660.2,-9729,347.19
10619,4660.2,-9729,347.19
10620,4670,-9729,356.97
10621,4660.2,-9729,347.19
10622,4660.2,-9729,347.19
10623,4670,-9729,352.08
10624,4665.1,-9729,347.19
10625,4660.2,-9729,342.3
10626,4670,-9729,347.19
10627,4670,-9729,347.19
10628,4660.2,-9729,337.41
10629,4670,-9729,347.19
10630,4665.1,-9729,342.3
10631,4660.2,-9729,332.52
10632,4670,-9729,342.3
10633,4670,-9729,342.3
10634,4660.2,-9729,332.52
10635,4670,-9729,337.41
10636,4674.8,-9729,342.3
10637,4670,-9729,332.52
10638,4674.8,-9729,337.41
10639,4679.7,-9729,342.3
10640,4670,-9729,332.52
10641,4674.8,-9729,337.41
10642,4674.8,-9729,337.41
10643,4670,-9729,332.52
10644,4670,-9729,327.63
10645,4679.7,-9729,337.41
10646,4674.8,-9729,332.52
10647,4674.8,-9729,327.63
10648,4679.7,-9729,337.41
10649,4674.8,-9729,332.52
10650,4670,-9729,327.63
10651,4679.7,-9729,332.52
10652,4674.8,-9729,332.52
10653,4674.8,-9729,327.63
10654,4674.8,-9729,327.63
10655,4679.7,-9729,327.63
10656,4674.8,-9729,327.63
10657,4684.6,-9729,332.52
10658,4679.7,-9729,327.63
10659,4679.7,-9729,322.74
10660,4679.7,-9729,327.63
10661,4679.7,-9729,327.63
10662,4679.7,-9729,327.63
10663,4684.6,-9729,327.63
10664,4684.6,-9729,327.63
10665,4679.7,-9729,322.74
10666,4679.7,-9729,322.74
10667,4689.5,-9729,327.63
10668,4684.6,-9729,322.74
10669,4684.6,-9729,327.63
10670,4689.5,-9729,327.63
10671,4684.6,-9729,322.74
10672,4684.6,-9729,322.74
10673,4694.4,-9729,327.63
10674,4684.6,-9729,322.74
10675,4684.6,-9729,322.74
10676,4689.5,-9729,327.63
10677,4689.5,-9729,322.74
10678,4689.5,-9729,327.63
10679,4689.5,-9729,322.74
10680,4689.5,-9729,322.74
10681,4689.5,-9729,317.85
10682,4689.5,-9729,322.74
10683,4689.5,-9729,322.74
10684,4684.6,-9729,317.85
10685,4689.5,-9729,317.85
10686,4694.4,-9729,322.74
10687,4689.5,-9729,317.85
10688,4694.4,-9729,317.85
10689,4694.4,-9729,322.74
10690,4694.4,-9729,317.85
10691,4694.4,-9729,317.85
10692,4694.4,-9729,317.85
10693,4694.4,-9729,312.96
10694,4694.4,-9729,312.96
10695,4694.4,-9729,312.96
10696,4694.4,-9729,317.85
10697,4694.4,-9729,312.96
10698,4694.4,-9729,312.96
10699,4699.3,-9729,312.96
10700,4699.3,-9729,293.4
10701,4699.3,-9729,288.51
10702,4699.3,-9729,288.51
10703,4699.3,-9729,288.51
10704,4699.3,-9729,288.51
10705,4699.3,-9729,288.51
10706,4699.3,-9729,288.51
10707,4699.3,-9729,288.51
10708,4699.3,-9729,293.4
10709,4699.3,-9729,298.29
10710,4699.3,-9729,293.4
10711,4699.3,-9729,293.4
10712,4699.3,-9729,293.4
10713,4699.3,-9729,298.29
10714,4699.3,-9729,298.29
10715,4699.3,-9729,298.29
10716,4699.3,-9729,298.29
10717,4699.3,-9729,298.29
10718,4699.3,-9729,298.29
10719,4699.3,-9729,298.29
10720,4699.3,-9729,303.18
10721,4699.3,-9729,308.07
10722,4699.3,-9729,303.18
10723,4704.2,-9729,303.18
10724,4699.3,-9729,308.07
10725,4699.3,-9729,303.18
10726,4699.3,-9729,308.07
10727,4699.3,-9729,308.07
10728,4699.3,-9729,308.07
10729,4699.3,-9729,308.07
10730,4699.3,-9729,308.07
10731,4694.4,-9729,308.07
10732,4694.4,-9729,308.07
10733,4694.4,-9729,312.96
10734,4694.4,-9729,312.96
10735,4694.4,-9729,312.96
10736,4699.3,-9729,317.85
10737,4699.3,-9729,317.85
10738,4699.3,-9729,317.85
10739,4699.3,-9729,317.85
10740,4704.2,-9729,317.85
10741,4699.3,-9729,322.74
10742,4699.3,-9729,322.74
10743,4699.3,-9729,322.74
10744,4694.4,-9729,322.74
10745,4694.4,-9729,322.74
10746,4699.3,-9729,327.63
10747,4699.3,-9729,322.74
10748,4699.3,-9729,327.63
10749,4699.3,-9729,327.63
10750,4699.3,-9729,327.63
10751,4704.2,-9729,332.52
10752,4699.3,-9729,332.52
10753,4699.3,-9729,332.52
10754,4699.3,-9729,332.52
10755,4699.3,-9729,332.52
10756,4699.3,-9729,332.52
10757,4699.3,-9729,337.41
10758,4694.4,-9729,337.41
10759,4699.3,-9729,337.41
10760,4699.3,-9729,337.41
10761,4699.3,-9729,342.3
10762,4699.3,-9729,337.41
10763,4704.2,-9729,342.3
10764,4699.3,-9729,342.3
10765,4699.3,-9729,342.3
10766,4699.3,-9729,347.19
10767,4699.3,-9729,342.3
10768,4699.3,-9729,347.19
10769,4699.3,-9729,352.08
10770,4699.3,-9729,347.19
10771,4699.3,-9729,347.19
10772,4699.3,-9729,352.08
10773,4699.3,-9729,352.08
10774,4699.3,-9729,347.19
10775,4704.2,-9729,356.97
10776,4699.3,-9729,352.08
10777,4704.2,-9729,352.08
10778,4704.2,-9729,356.97
10779,4704.2,-9729,356.97
10780,4699.3,-9729,352.08
10781,4699.3,-9729,356.97
10782,4699.3,-9729,352.08
10783,4694.4,-9729,352.08
10784,4694.4,-9729,356.97
10785,4699.3,-9729,356.97
10786,4699.3,-9729,356.97
10787,4699.3,-9729,356.97
10788,4704.2,-9729,361.86
10789,4699.3,-9729,356.97
10790,4704.2,-9729,361.86
10791,4709.1,-9729,361.86
10792,4699.3,-9729,361.86
10793,4704.2,-9729,356.97
10794,4699.3,-9729,361.86
10795,4694.4,-9729,356.97
10796,4699.3,-9729,361.86
10797,4704.2,-9729,361.86
10798,4699.3,-9729,356.97
10799,4704.2,-9729,361.86
10800,4704.2,-9729,361.86
10801,4694.4,-9729,361.86
10802,4694.4,-9729,361.86
10803,4699.3,-9729,366.75
10804,4694.4,-9729,361.86
10805,4694.4,-9729,361.86
10806,4699.3,-9729,366.75
10807,4694.4,-9729,361.86
10808,4694.4,-9729,366.75
10809,4704.2,-9729,366.75
10810,4699.3,-9729,371.64
10811,4694.4,-9729,366.75
10812,4699.3,-9729,371.64
10813,4699.3,-9729,371.64
10814,4694.4,-9729,371.64
10815,4699.3,-9729,371.64
10816,4699.3,-9729,371.64
10817,4699.3,-9729,366.75
10818,4699.3,-9729,376.53
10819,4699.3,-9729,371.64
10820,4699.3,-9729,371.64
10821,4704.2,-9729,376.53
10822,4699.3,-9729,376.53
10823,4699.3,-9729,376.53
10824,4699.3,-9729,376.53
10825,4699.3,-9729,376.53
10826,4699.3,-9729,376.53
10827,4704.2,-9729,381.42
10828,4699.3,-9729,381.42
10829,4704.2,-9729,381.42
10830,4704.2,-9729,381.42
10831,4704.2,-9729,381.42
10832,4699.3,-9729,381.42
10833,4694.4,-9729,381.42
10834,4699.3,-9729,381.42
10835,4699.3,-9729,381.42
10836,4699.3,-9729,381.42
10837,4699.3,-9729,381.42
10838,4699.3,-9729,381.42
10839,4704.2,-9729,386.31
10840,4704.2,-9729,381.42
10841,4704.2,-9729,386.31
10842,4704.2,-9729,386.31
10843,4699.3,-9729,381.42
10844,4699.3,-9729,381.42
10845,4699.3,-9729,386.31
10846,4699.3,-9729,386.31
10847,4699.3,-9729,386.31
10848,4699.3,-9729,386.31
10849,4699.3,-9729,386.31
10850,4699.3,-9729,386.31
10851,4704.2,-9729,391.2
10852,4699.3,-9729,386.31
10853,4694.4,-9729,386.31
10854,4699.3,-9729,386.31
10855,4694.4,-9729,386.31
10856,4694.4,-9729,391.2
10857,4694.4,-9729,391.2
10858,4699.3,-9729,391.2
10859,4694.4,-9729,386.31
10860,4699.3,-9729,391.2
10861,4694.4,-9729,391.2
10862,4694.4,-9729,391.2
10863,4699.3,-9729,396.09
10864,4699.3,-9729,391.2
10865,4699.3,-9729,396.09
10866,4699.3,-9729,391.2
10867,4699.3,-9729,391.2
10868,4699.3,-9729,391.2
10869,4699.3,-9729,391.2
10870,4694.4,-9729,396.09
10871,4699.3,-9729,396.09
10872,4699.3,-9729,396.09
10873,4699.3,-9729,396.09
10874,4699.3,-9729,400.98
10875,4699.3,-9729,396.09
10876,4699.3,-9729,396.09
10877,4699.3,-9729,396.09
10878,4699.3,-9729,386.31
10879,4704.2,-9729,381.42
10880,4709.1,-9729,376.53
10881,4704.2,-9729,376.53
10882,4704.2,-9729,371.64
10883,4704.2,-9729,376.53
10884,4699.3,-9729,371.64
10885,4699.3,-9729,371.64
10886,4704.2,-9729,376.53
10887,4704.2,-9729,376.53
10888,4704.2,-9729,376.53
10889,4704.2,-9729,381.42
10890,4704.2,-9729,376.53
10891,4709.1,-9729,371.64
10892,4718.9,-9729,366.75
10893,4714,-9729,356.97
10894,4714,-9729,347.19
10895,4718.9,-9729,347.19
10896,4714,-9729,342.3
10897,4714,-9729,342.3
10898,4718.9,-9729,347.19
10899,4718.9,-9729,342.3
10900,4714,-9729,342.3
10901,4714,-9729,347.19
10902,4714,-9729,347.19
10903,4718.9,-9729,327.63
10904,4718.9,-9729,327.63
10905,4714,-9729,312.96
10906,4718.9,-9729,308.07
10907,4718.9,-9729,308.07
10908,4718.9,-9729,308.07
10909,4718.9,-9729,303.18
10910,4718.9,-9729,308.07
10911,4718.9,-9729,308.07
10912,4718.9,-9729,308.07
10913,4714,-9729,308.07
10914,4718.9,-9729,312.96
10915,4714,-9729,312.96
10916,4718.9,-9729,312.96
10917,4718.9,-9729,312.96
10918,4718.9,-9729,312.96
10919,4718.9,-9729,312.96
10920,4718.9,-9729,312.96
10921,4723.7,-9729,180.93
10922,4718.9,-9729,107.58
10923,4704.2,-9729,24.45
10924,4689.5,-9729,-29.34
10925,4674.8,-9729,-58.68
10926,4670,-9729,-58.68
10927,4665.1,-9729,-58.68
10928,4660.2,-9729,-44.01
10929,4665.1,-9729,-24.45
10930,4660.2,-9729,-34.23
10931,4655.3,-9729,-29.34
10932,4655.3,-9729,-14.67
10933,4655.3,-9729,-29.34
10934,4645.5,-9729,-24.45
10935,4650.4,-9729,-4.89
10936,4650.4,-9729,-9.78
10937,4645.5,-9729,-19.56
10938,4650.4,-9729,-4.89
10939,4650.4,-9729,0
10940,4645.5,-9729,-9.78
10941,4655.3,-9729,4.89
10942,4650.4,-9729,9.78
10943,4645.5,-9729,4.89
10944,4650.4,-9729,9.78
10945,4645.5,-9729,14.67
10946,4645.5,-9729,9.78
10947,4645.5,-9729,14.67
10948,4645.5,-9729,14.67
10949,4640.6,-9729,19.56
10950,4645.5,-9729,19.56
10951,4645.5,-9729,19.56
10952,4640.6,-9729,19.56
10953,4640.6,-9729,24.45
10954,4640.6,-9729,24.45
10955,4640.6,-9729,19.56
10956,4640.6,-9729,24.45
10957,4635.7,-9729,29.34
10958,4640.6,-9729,29.34
10959,4640.6,-9729,24.45
10960,4640.6,-9729,24.45
10961,4635.7,-9729,34.23
10962,4640.6,-9729,24.45
10963,4635.7,-9729,24.45
10964,4635.7,-9729,44.01
10965,4635.7,-9729,34.23
10966,4630.8,-9729,24.45
10967,4635.7,-9729,39.12
10968,4635.7,-9729,44.01
10969,4635.7,-9729,29.34
10970,4635.7,-9729,34.23
10971,4635.7,-9729,48.9
10972,4630.8,-9729,34.23
10973,4635.7,-9729,39.12
10974,4640.6,-9729,53.79
10975,4630.8,-9729,39.12
10976,4635.7,-9729,39.12
10977,4635.7,-9729,53.79
10978,4630.8,-9729,44.01
10979,4635.7,-9729,44.01
10980,4640.6,-9729,53.79
10981,4635.7,-9729,53.79
10982,4635.7,-9729,44.01
10983,4635.7,-9729,48.9
10984,4630.8,-9729,53.79
10985,4625.9,-9729,48.9
10986,4630.8,-9729,48.9
10987,4630.8,-9729,58.68
10988,4630.8,-9729,53.79
10989,4635.7,-9729,53.79
10990,4630.8,-9729,58.68
10991,4635.7,-9729,58.68
10992,4635.7,-9729,58.68
10993,4635.7,-9729,63.57
10994,4635.7,-9729,63.57
10995,4635.7,-9729,58.68
10996,4630.8,-9729,63.57
10997,4630.8,-9729,73.35
10998,4630.8,-9729,63.57
10999,4630.8,-9729,63.57
11000,4630.8,-9729,68.46
11001,4635.7,-9729,68.46
11002,4630.8,-9729,63.57
11003,4635.7,-9729,73.35
11004,4635.7,-9729,73.35
11005,4630.8,-9729,63.57
11006,4630.8,-9729,73.35
11007,4630.8,-9729,78.24
11008,4630.8,-9729,68.46
11009,4630.8,-9729,73.35
11010,4635.7,-9729,83.13
11011,4625.9,-9729,73.35
11012,4630.8,-9729,63.57
11013,4630.8,-9729,78.24
11014,4625.9,-9729,78.24
11015,4630.8,-9729,68.46
11016,4630.8,-9729,68.46
11017,4625.9,-9729,78.24
11018,4625.9,-9729,73.35
11019,4630.8,-9729,63.57
11020,4621.1,-9729,68.46
11021,4625.9,-9729,83.13
11022,4625.9,-9729,63.57
11023,4625.9,-9729,58.68
11024,4625.9,-9729,78.24
11025,4625.9,-9729,68.46
11026,4621.1,-9729,58.68
11027,4625.9,-9729,73.35
11028,4621.1,-9729,88.02
11029,4616.2,-9729,83.13
11030,4616.2,-9729,102.69
11031,4616.2,-9729,132.03
11032,4611.3,-9729,132.03
11033,4601.5,-9729,141.81
11034,4596.6,-9729,176.04
11035,4591.7,-9729,185.82
11036,4586.8,-9729,195.6
11037,4581.9,-9729,224.94
11038,4581.9,-9729,254.28
11039,4577,-9729,264.06
11040,4572.2,-9729,283.62
11041,4567.3,-9729,312.96
11042,4572.2,-9729,317.85
11043,4572.2,-9729,312.96
11044,4572.2,-9729,317.85
11045,4572.2,-9729,312.96
11046,4552.6,-9729,366.75
11047,4523.3,-9729,430.32
11048,4508.6,-9729,469.44
11049,4503.7,-9729,479.22
11050,4503.7,-9729,489
11051,4498.8,-9729,513.45
11052,4484.1,-9729,552.57
11053,4484.1,-9729,254.28
11054,4454.8,-9729,332.52
11055,4410.8,-9729,405.87
11056,4381.4,-9729,464.55
11057,4357,-9729,493.89
11058,4337.4,-9729,503.67
11059,4347.2,-9729,513.45
11060,4342.3,-9729,508.56
11061,4332.5,-9729,518.34
11062,4317.9,-9729,562.35
11063,4298.3,-9729,581.91
11064,4288.5,-9729,601.47
11065,4298.3,-9729,625.92
11066,4283.6,-9729,645.48
11067,4264.1,-9729,694.38
11068,4264.1,-9729,748.17
11069,4249.4,-9729,787.29
11070,4249.4,-9729,806.85
11071,4254.3,-9729,850.86
11072,4229.9,-9729,894.87
11073,4225,-9729,929.1
11074,4225,-9729,963.33
11075,4215.2,-9729,978
11076,4205.4,-9729,1017.1
11077,4195.6,-9729,1046.5
11078,4181,-9729,1070.9
11079,4181,-9729,1095.4
11080,4176.1,-9729,1119.8
11081,4151.6,-9729,1139.4
11082,4146.7,-9729,1173.6
11083,4097.8,-9729,1168.7
11084,4063.6,-9729,1173.6
11085,4053.8,-9729,1202.9
11086,4034.3,-9729,1212.7
11087,4014.7,-9729,1217.6
11088,4009.8,-9729,1242.1
11089,3995.1,-9729,1256.7
11090,3970.7,-9729,1256.7
11091,3980.5,-9729,1276.3
11092,3965.8,-9729,1291
11093,3951.1,-9729,1291
11094,3951.1,-9729,1315.4
11095,3941.3,-9729,1330.1
11096,3926.7,-9729,1330.1
11097,3926.7,-9729,1349.6
11098,3916.9,-9729,1359.4
11099,3907.1,-9729,1349.6
11100,3907.1,-9729,1364.3
11101,3902.2,-9729,1369.2
11102,3892.4,-9729,1374.1
11103,3902.2,-9729,1369.2
11104,3892.4,-9729,1374.1
11105,3877.8,-9729,1364.3
11106,3877.8,-9729,1374.1
11107,3872.9,-9729,1374.1
11108,3863.1,-9729,1374.1
11109,3868,-9729,1379
11110,3863.1,-9729,1379
11111,3853.3,-9729,1379
11112,3858.2,-9729,1383.9
11113,3853.3,-9729,1383.9
11114,3848.4,-9729,1374.1
11115,3853.3,-9729,1374.1
11116,3848.4,-9729,1374.1
11117,3843.5,-9729,1374.1
11118,3848.4,-9729,1374.1
11119,3843.5,-9729,1374.1
11120,3838.7,-9729,1369.2
11121,3843.5,-9729,1369.2
11122,3838.7,-9729,1369.2
11123,3838.7,-9729,1364.3
11124,3838.7,-9729,1369.2
11125,3838.7,-9729,1364.3
11126,3833.8,-9729,1364.3
11127,3838.7,-9729,1364.3
11128,3833.8,-9729,1359.4
11129,3833.8,-9729,1364.3
11130,3833.8,-9729,1364.3
11131,3833.8,-9729,1364.3
11132,3833.8,-9729,1364.3
11133,3833.8,-9729,1364.3
11134,3828.9,-9729,1354.5
11135,3833.8,-9729,1359.4
11136,3833.8,-9729,1364.3
11137,3828.9,-9729,1359.4
11138,3828.9,-9729,1359.4
11139,3828.9,-9729,1359.4
11140,3828.9,-9729,1354.5
11141,3833.8,-9729,1354.5
11142,3838.7,-9729,1359.4
11143,3833.8,-9729,1354.5
11144,3838.7,-9729,1354.5
11145,3838.7,-9729,1364.3
11146,3833.8,-9729,1359.4
11147,3833.8,-9729,1359.4
11148,3833.8,-9729,1359.4
11149,3833.8,-9729,1359.4
11150,3828.9,-9729,1354.5
11151,3833.8,-9729,1354.5
11152,3833.8,-9729,1359.4
11153,3833.8,-9729,1359.4
11154,3838.7,-9729,1359.4
11155,3833.8,-9729,1359.4
11156,3833.8,-9729,1354.5
11157,3833.8,-9729,1354.5
11158,3833.8,-9729,1354.5
11159,3828.9,-9729,1359.4
11160,3833.8,-9729,1354.5
11161,3833.8,-9729,1354.5
11162,3828.9,-9729,1354.5
11163,3833.8,-9729,1354.5
11164,3828.9,-9729,1359.4
11165,3833.8,-9729,1354.5
11166,3828.9,-9729,1354.5
11167,3833.8,-9729,1354.5
11168,3828.9,-9729,1354.5
11169,3833.8,-9729,1354.5
11170,3833.8,-9729,1354.5
11171,3828.9,-9729,1359.4
11172,3828.9,-9729,1354.5
11173,3828.9,-9729,1354.5
11174,3828.9,-9729,1354.5
11175,3828.9,-9729,1354.5
11176,3828.9,-9729,1354.5
11177,3828.9,-9729,1354.5
11178,3828.9,-9729,1354.5
11179,3828.9,-9729,1354.5
11180,3828.9,-9729,1359.4
11181,3828.9,-9729,1354.5
11182,3833.8,-9729,1354.5
11183,3828.9,-9729,1359.4
11184,3833.8,-9729,1354.5
11185,3828.9,-9729,1354.5
11186,3824,-9729,1359.4
11187,3824,-9729,1354.5
11188,3824,-9729,1349.6
11189,3824,-9729,1354.5
11190,3824,-9729,1354.5
11191,3824,-9729,1354.5
11192,3828.9,-9729,1354.5
11193,3828.9,-9729,1354.5
11194,3828.9,-9729,1354.5
11195,3833.8,-9729,1354.5
11196,3833.8,-9729,1359.4
11197,3828.9,-9729,1354.5
11198,3828.9,-9729,1354.5
11199,3824,-9729,1354.5
11200,3824,-9729,1354.5
11201,3824,-9729,1349.6
11202,3824,-9729,1354.5
11203,3828.9,-9729,1349.6
11204,3828.9,-9729,1349.6
11205,3828.9,-9729,1349.6
11206,3824,-9729,1354.5
11207,3828.9,-9729,1354.5
11208,3828.9,-9729,1354.5
11209,3824,-9729,1349.6
11210,3824,-9729,1349.6
11211,3824,-9729,1354.5
11212,3824,-9729,1349.6
11213,3824,-9729,1349.6
11214,3824,-9729,1349.6
11215,3824,-9729,1349.6
11216,3824,-9729,1349.6
11217,3824,-9729,1349.6
11218,3824,-9729,1349.6
11219,3819.1,-9729,1349.6
11220,3824,-9729,1349.6
11221,3824,-9729,1349.6
11222,3824,-9729,1344.8
11223,3824,-9729,1344.8
11224,3824,-9729,1344.8
11225,3824,-9729,1344.8
11226,3819.1,-9729,1344.8
11227,3819.1,-9729,1344.8
11228,3824,-9729,1349.6
11229,3824,-9729,1344.8
11230,3824,-9729,1344.8
11231,3819.1,-9729,1349.6
11232,3824,-9729,1344.8
11233,3824,-9729,1344.8
11234,3824,-9729,1349.6
11235,3819.1,-9729,1344.8
11236,3824,-9729,1344.8
11237,3819.1,-9729,1344.8
11238,3819.1,-9729,1339.9
11239,3819.1,-9729,1344.8
11240,3819.1,-9729,1344.8
11241,3819.1,-9729,1344.8
11242,3824,-9729,1344.8
11243,3824,-9729,1344.8
11244,3824,-9729,1344.8
11245,3824,-9729,1349.6
11246,3824,-9729,1344.8
11247,3824,-9729,1344.8
11248,3824,-9729,1349.6
11249,3824,-9729,1349.6
11250,3819.1,-9729,1344.8
11251,3819.1,-9729,1344.8
11252,3819.1,-9729,1344.8
11253,3819.1,-9729,1349.6
11254,3824,-9729,1344.8
11255,3824,-9729,1344.8
11256,3819.1,-9729,1349.6
11257,3824,-9729,1344.8
11258,3819.1,-9729,1344.8
11259,3819.1,-9729,1344.8
11260,3819.1,-9729,1349.6
11261,3819.1,-9729,1344.8
11262,3819.1,-9729,1344.8
11263,3819.1,-9729,1344.8
11264,3819.1,-9729,1344.8
11265,3819.1,-9729,1344.8
11266,3819.1,-9729,1344.8
11267,3819.1,-9729,1344.8
11268,3819.1,-9729,1344.8
11269,3819.1,-9729,1349.6
11270,3819.1,-9729,1344.8
11271,3819.1,-9729,1344.8
11272,3824,-9729,1344.8
11273,3819.1,-9729,1344.8
11274,3819.1,-9729,1344.8
11275,3819.1,-9729,1344.8
11276,3819.1,-9729,1344.8
11277,3819.1,-9729,1344.8
11278,3819.1,-9729,1344.8
11279,3819.1,-9729,1344.8
11280,3814.2,-9729,1344.8
11281,3819.1,-9729,1344.8
11282,3819.1,-9729,1344.8
11283,3819.1,-9729,1344.8
11284,3819.1,-9729,1344.8
11285,3819.1,-9729,1344.8
11286,3819.1,-9729,1339.9
11287,3814.2,-9729,1339.9
11288,3814.2,-9729,1344.8
11289,3809.3,-9729,1339.9
11290,3809.3,-9729,1344.8
11291,3814.2,-9729,1339.9
11292,3814.2,-9729,1339.9
11293,3814.2,-9729,1339.9
11294,3819.1,-9729,1339.9
11295,3819.1,-9729,1344.8
11296,3819.1,-9729,1339.9
11297,3819.1,-9729,1344.8
11298,3819.1,-9729,1339.9
11299,3814.2,-9729,1339.9
11300,3819.1,-9729,1339.9
11301,3814.2,-9729,1344.8
11302,3809.3,-9729,1339.9
11303,3819.1,-9729,1344.8
11304,3814.2,-9729,1339.9
11305,3814.2,-9729,1339.9
11306,3819.1,-9729,1344.8
11307,3819.1,-9729,1339.9
11308,3809.3,-9729,1339.9
11309,3819.1,-9729,1344.8
11310,3814.2,-9729,1339.9
11311,3809.3,-9729,1339.9
11312,3819.1,-9729,1344.8
11313,3814.2,-9729,1339.9
11314,3809.3,-9729,1339.9
11315,3819.1,-9729,1344.8
11316,3809.3,-9729,1339.9
11317,3814.2,-9729,1339.9
11318,3814.2,-9729,1344.8
11319,3809.3,-9729,1339.9
11320,3809.3,-9729,1339.9
11321,3814.2,-9729,1344.8
11322,3814.2,-9729,1339.9
11323,3809.3,-9729,1339.9
11324,3819.1,-9729,1344.8
11325,3809.3,-9729,1339.9
11326,3809.3,-9729,1335
11327,3819.1,-9729,1344.8
11328,3809.3,-9729,1335
11329,3809.3,-9729,1339.9
11330,3819.1,-9729,1344.8
11331,3809.3,-9729,1339.9
11332,3814.2,-9729,1339.9
11333,3814.2,-9729,1344.8
11334,3809.3,-9729,1335
11335,3814.2,-9729,1339.9
11336,3819.1,-9729,1344.8
11337,3804.4,-9729,1335
11338,3809.3,-9729,1335
11339,3814.2,-9729,1339.9
11340,3804.4,-9729,1335
11341,3809.3,-9729,1339.9
11342,3814.2,-9729,1344.8
11343,3804.4,-9729,1335
11344,3809.3,-9729,1339.9
11345,3819.1,-9729,1344.8
11346,3809.3,-9729,1335
11347,3814.2,-9729,1339.9
11348,3819.1,-9729,1344.8
11349,3804.4,-9729,1335
11350,3814.2,-9729,1339.9
11351,3814.2,-9729,1344.8
11352,3804.4,-9729,1335
11353,3809.3,-9729,1339.9
11354,3814.2,-9729,1344.8
11355,3809.3,-9729,1335
11356,3814.2,-9729,1339.9
11357,3814.2,-9729,1344.8
11358,3804.4,-9729,1339.9
11359,3814.2,-9729,1339.9
11360,3814.2,-9729,1344.8
11361,3804.4,-9729,1335
11362,3809.3,-9729,1339.9
11363,3814.2,-9729,1344.8
11364,3804.4,-9729,1335
11365,3809.3,-9729,1339.9
11366,3809.3,-9729,1339.9
11367,3809.3,-9729,1335
11368,3809.3,-9729,1339.9
11369,3814.2,-9729,1339.9
11370,3809.3,-9729,1335
11371,3809.3,-9729,1339.9
11372,3809.3,-9729,1339.9
11373,3804.4,-9729,1335
11374,3809.3,-9729,1339.9
11375,3809.3,-9729,1339.9
11376,3804.4,-9729,1335
11377,3809.3,-9729,1339.9
11378,3809.3,-9729,1339.9
11379,3804.4,-9729,1339.9
11380,3814.2,-9729,1335
11381,3804.4,-9729,1335
11382,3804.4,-9729,1335
11383,3809.3,-9729,1339.9
11384,3809.3,-9729,1335
11385,3804.4,-9729,1335
11386,3809.3,-9729,1344.8
11387,3804.4,-9729,1335
11388,3799.5,-9729,1330.1
11389,3809.3,-9729,1339.9
11390,3799.5,-9729,1335
11391,3794.6,-9729,1330.1
11392,3809.3,-9729,1339.9
11393,3804.4,-9729,1335
11394,3799.5,-9729,1330.1
11395,3814.2,-9729,1339.9
11396,3804.4,-9729,1335
11397,3804.4,-9729,1325.2
11398,3814.2,-9729,1339.9
11399,3804.4,-9729,1335
11400,3804.4,-9729,1330.1
11401,3814.2,-9729,1339.9
11402,3804.4,-9729,1335
11403,3799.5,-9729,1330.1
11404,3814.2,-9729,1335
11405,3804.4,-9729,1335
11406,3804.4,-9729,1330.1
11407,3814.2,-9729,1339.9
11408,3804.4,-9729,1335
11409,3804.4,-9729,1330.1
11410,3819.1,-9729,1344.8
11411,3799.5,-9729,1330.1
11412,3799.5,-9729,1330.1
11413,3814.2,-9729,1339.9
11414,3799.5,-9729,1330.1
11415,3804.4,-9729,1330.1
11416,3814.2,-9729,1339.9
11417,3799.5,-9729,1330.1
11418,3804.4,-9729,1335
11419,3814.2,-9729,1339.9
11420,3799.5,-9729,1330.1
11421,3804.4,-9729,1335
11422,3814.2,-9729,1344.8
11423,3794.6,-9729,1325.2
11424,3809.3,-9729,1335
11425,3819.1,-9729,1344.8
11426,3794.6,-9729,1325.2
11427,3804.4,-9729,1335
11428,3814.2,-9729,1344.8
11429,3794.6,-9729,1320.3
11430,3804.4,-9729,1335
11431,3814.2,-9729,1339.9
11432,3784.9,-9729,1325.2
11433,3804.4,-9729,1335
11434,3814.2,-9729,1339.9
11435,3789.8,-9729,1320.3
11436,3804.4,-9729,1335
11437,3814.2,-9729,1339.9
11438,3789.8,-9729,1315.4
11439,3804.4,-9729,1330.1
11440,3809.3,-9729,1335
11441,3780,-9729,1315.4
11442,3804.4,-9729,1330.1
11443,3809.3,-9729,1335
11444,3784.9,-9729,1315.4
11445,3809.3,-9729,1330.1
11446,3809.3,-9729,1339.9
11447,3784.9,-9729,1315.4
11448,3809.3,-9729,1335
11449,3814.2,-9729,1339.9
11450,3789.8,-9729,1315.4
11451,3809.3,-9729,1335
11452,3809.3,-9729,1335
11453,3780,-9729,1315.4
11454,3809.3,-9729,1335
11455,3804.4,-9729,1330.1
11456,3780,-9729,1315.4
11457,3809.3,-9729,1330.1
11458,3804.4,-9729,1330.1
11459,3784.9,-9729,1315.4
11460,3804.4,-9729,1330.1
11461,3799.5,-9729,1330.1
11462,3784.9,-9729,1315.4
11463,3804.4,-9729,1335
11464,3799.5,-9729,1330.1
11465,3784.9,-9729,1315.4
11466,3804.4,-9729,1330.1
11467,3799.5,-9729,1330.1
11468,3784.9,-9729,1315.4
11469,3804.4,-9729,1335
11470,3799.5,-9729,1325.2
11471,3789.8,-9729,1315.4
11472,3809.3,-9729,1335
11473,3799.5,-9729,1325.2
11474,3784.9,-9729,1320.3
11475,3804.4,-9729,1330.1
11476,3794.6,-9729,1325.2
11477,3784.9,-9729,1315.4
11478,3804.4,-9729,1330.1
11479,3794.6,-9729,1325.2
